pvm,Eväät,viikonpäivä,viikko,viime viikon ARIILI-käynnit,toissa viikon ARIILI-käynnit,Ilman lämpötila,Pilvisyys,Tuulennopeus,Näkyvyys,Sademäärä,hedelmäinen,herne,jauheliha,jää,kala,kalkkuna,kana,kastike,kasvis,kebab,keitto,kesä,kiisseli,kinkku,kiusaus,laatikko,lasagne,lasagnette,leike,liha,makaroni,makkara,manna,mureke,muusi,nakki,nugetti,ohra,ohukainen,pasta,peruna,pihvi,pinaatti,puuro,pyörykkä,päivä,riisi,salaatti,sose,talo,tonnikala,uuni,vuoka,Lounas koulut
2017-11-27,0.0,1,48,0.0032034417849283905,0.0031953992885884685,2.642857142857143,7.7142857142857135,5.1,30.08871428571429,0.08571428571428573,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7137989778534923
2017-11-28,0.014018691588785048,2,48,0.0032034417849283905,0.0031953992885884685,0.2285714285714286,7.7142857142857135,1.5285714285714287,20.961,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7989778534923339
2017-11-29,0.0,3,48,0.0032034417849283905,0.0031953992885884685,0.3857142857142857,8.0,1.842857142857143,8.530285714285714,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8245315161839863
2017-11-30,0.0,4,48,0.0032034417849283905,0.0031953992885884685,1.614285714285714,7.7142857142857135,1.842857142857143,12.123857142857144,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7120954003407155
2017-12-01,0.0,5,48,0.0032034417849283905,0.0031953992885884685,-0.6428571428571429,7.2857142857142865,3.185714285714286,32.99014285714286,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7018739352640545
2017-12-04,0.0,1,49,0.004026213431573264,0.0032034417849283905,-0.9428571428571428,5.428571428571429,2.4285714285714284,45.18471428571429,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6814310051107325
2017-12-07,0.0,4,49,0.004026213431573264,0.0032034417849283905,-4.128571428571428,7.2857142857142865,4.442857142857141,43.37285714285714,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8347529812606473
2017-12-08,0.0,5,49,0.004026213431573264,0.0032034417849283905,1.7714285714285718,7.7142857142857135,4.342857142857143,30.645,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8432708688245315
2017-12-11,0.0,1,50,0.004505059879772229,0.004026213431573264,0.7142857142857143,7.571428571428571,3.771428571428572,44.195714285714295,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7563884156729132
2017-12-12,0.0,2,50,0.004505059879772229,0.004026213431573264,-2.3428571428571425,8.0,2.6714285714285717,2.452142857142857,0.5428571428571428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6984667802385008
2017-12-13,0.0,3,50,0.004505059879772229,0.004026213431573264,-2.628571428571429,6.857142857142858,4.957142857142856,42.414,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7325383304940375
2017-12-14,0.0,4,50,0.004505059879772229,0.004026213431573264,1.2857142857142858,6.857142857142858,6.757142857142857,32.93085714285714,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7189097103918228
2017-12-15,0.0,5,50,0.004505059879772229,0.004026213431573264,-1.7714285714285711,7.7142857142857135,2.8714285714285714,13.238714285714286,0.15714285714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7836456558773425
2017-12-18,0.0,1,51,0.0043789471698352615,0.004505059879772229,-0.11428571428571425,7.857142857142858,3.7714285714285714,32.72542857142857,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6814310051107325
2017-12-19,0.0,2,51,0.0043789471698352615,0.004505059879772229,-0.5428571428571428,8.0,2.042857142857143,5.815142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696763202725724
2017-12-21,0.0,4,51,0.0043789471698352615,0.004505059879772229,-0.20000000000000004,5.571428571428571,3.914285714285714,22.104142857142854,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7666098807495741
2017-12-22,0.0,5,51,0.0043789471698352615,0.004505059879772229,-2.1,0.5714285714285714,2.9,46.45385714285714,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6814310051107325
2018-01-02,0.0,2,1,0.005240852309085222,0.004953269665360926,-3.457142857142857,7.7142857142857135,1.8285714285714287,11.106285714285717,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7580919931856899
2018-01-03,0.0,3,1,0.005240852309085222,0.004953269665360926,0.8857142857142858,7.571428571428571,2.442857142857143,13.284428571428574,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7495741056218058
2018-01-04,0.0,4,1,0.005240852309085222,0.004953269665360926,0.4,7.571428571428571,3.5857142857142854,28.85457142857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6814310051107325
2018-01-05,0.0,5,1,0.005240852309085222,0.004953269665360926,0.6714285714285714,7.857142857142858,2.9857142857142853,11.462571428571428,0.2571428571428571,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7155025553662692
2018-01-08,0.0,1,2,0.005812324929971989,0.005240852309085222,-7.471428571428571,0.0,3.3571428571428568,41.69414285714286,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7018739352640545
2018-01-09,0.0,2,2,0.005812324929971989,0.005240852309085222,-1.3,4.285714285714286,2.7428571428571433,13.466285714285714,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6643952299829642
2018-01-10,0.0,3,2,0.005812324929971989,0.005240852309085222,-6.414285714285716,8.714285714285714,1.1714285714285717,0.4508571428571429,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7495741056218058
2018-01-11,0.0,4,2,0.005812324929971989,0.005240852309085222,-8.985714285714282,8.428571428571429,1.6857142857142855,5.335428571428571,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7257240204429302
2018-01-12,0.0,5,2,0.005812324929971989,0.005240852309085222,-4.642857142857143,8.0,4.0,11.695142857142857,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8330494037478705
2018-01-15,0.0,1,3,0.005042016806722689,0.005812324929971989,-5.9,8.0,6.928571428571428,9.909857142857145,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7189097103918228
2018-01-16,0.0,2,3,0.005042016806722689,0.005812324929971989,-8.542857142857141,7.571428571428571,4.628571428571427,17.290428571428574,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6831345826235093
2018-01-17,0.0,3,3,0.005042016806722689,0.005812324929971989,-10.714285714285714,3.0,3.6714285714285713,33.11185714285715,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7308347529812607
2018-01-18,0.0,4,3,0.005042016806722689,0.005812324929971989,-6.857142857142858,7.7142857142857135,3.1714285714285717,5.622714285714286,0.08571428571428573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6643952299829642
2018-01-19,0.0,5,3,0.005042016806722689,0.005812324929971989,-11.2,7.142857142857142,1.514285714285714,8.213571428571429,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7632027257240205
2018-01-22,0.0,1,4,0.003991596638655462,0.005042016806722689,-12.328571428571427,7.7142857142857135,1.7000000000000004,17.702714285714286,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6848381601362862
2018-01-23,0.0,2,4,0.003991596638655462,0.005042016806722689,-14.971428571428573,8.0,0.8285714285714285,4.983142857142857,0.1142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7325383304940375
2018-01-24,0.0,3,4,0.003991596638655462,0.005042016806722689,-2.3714285714285706,8.0,7.571428571428571,4.218571428571429,0.5142857142857142,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7018739352640545
2018-01-25,0.0,4,4,0.003991596638655462,0.005042016806722689,3.157142857142857,8.0,8.985714285714286,13.279142857142858,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.737649063032368
2018-01-26,0.0,5,4,0.003991596638655462,0.005042016806722689,0.11428571428571432,5.7142857142857135,3.6428571428571432,35.688857142857145,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7666098807495741
2018-01-29,0.0,1,5,0.003991596638655462,0.003991596638655462,-4.742857142857143,7.571428571428571,2.157142857142857,33.20728571428571,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8279386712095401
2018-01-30,0.0,2,5,0.003991596638655462,0.003991596638655462,-5.942857142857143,8.0,2.2857142857142856,10.406142857142855,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7734241908006815
2018-01-31,0.0,3,5,0.003991596638655462,0.003991596638655462,-6.871428571428572,7.7142857142857135,2.2,11.854857142857144,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7001703577512777
2018-02-01,0.0,4,5,0.003991596638655462,0.003991596638655462,-10.2,2.4285714285714284,5.128571428571427,41.169714285714285,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7189097103918228
2018-02-02,0.0,5,5,0.003991596638655462,0.003991596638655462,-10.242857142857146,7.7142857142857135,5.0285714285714285,36.66771428571428,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6814310051107325
2018-02-05,0.0,1,6,0.004411764705882353,0.003991596638655462,-13.042857142857144,3.2857142857142856,0.8571428571428571,7.460571428571428,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7393526405451448
2018-02-06,0.0,2,6,0.004411764705882353,0.003991596638655462,-14.128571428571426,7.7142857142857135,3.4857142857142853,11.948285714285715,0.12857142857142856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7512776831345827
2018-02-07,0.0,3,6,0.004411764705882353,0.003991596638655462,-11.128571428571426,7.428571428571429,1.3571428571428572,5.98642857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7666098807495741
2018-02-08,0.0,4,6,0.004411764705882353,0.003991596638655462,-4.557142857142857,7.7142857142857135,4.071428571428571,16.190285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7580919931856899
2018-02-09,0.0,5,6,0.004411764705882353,0.003991596638655462,-3.6428571428571423,7.7142857142857135,5.528571428571429,13.039714285714288,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6814310051107325
2018-02-12,0.0,1,7,0.006092436974789916,0.004411764705882353,-3.8,7.571428571428571,3.7428571428571424,11.82157142857143,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7069846678023849
2018-02-13,0.0,2,7,0.006092436974789916,0.004411764705882353,-0.3428571428571429,7.2857142857142865,6.999999999999999,11.025428571428574,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7325383304940375
2018-02-14,0.0,3,7,0.006092436974789916,0.004411764705882353,0.5714285714285714,7.428571428571429,5.557142857142856,46.50328571428571,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7614991482112436
2018-02-15,0.0,4,7,0.006092436974789916,0.004411764705882353,0.2857142857142857,5.0,5.628571428571428,34.24685714285714,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7666098807495741
2018-02-16,0.0,5,7,0.006092436974789916,0.004411764705882353,-7.328571428571428,1.5714285714285714,2.5428571428571423,16.60385714285714,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7666098807495741
2018-02-19,0.0,1,8,0.006862745098039216,0.006092436974789916,-11.057142857142857,3.2857142857142856,2.1,13.549142857142856,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7155025553662692
2018-02-20,0.0,2,8,0.006862745098039216,0.006092436974789916,-16.499999999999996,2.0,0.4428571428571429,16.840142857142858,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7495741056218058
2018-02-21,0.0,3,8,0.006862745098039216,0.006092436974789916,-16.02857142857143,7.0,0.4428571428571428,11.752857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.6814310051107325
2018-02-22,0.0,4,8,0.006862745098039216,0.006092436974789916,-14.928571428571429,5.0,1.1,23.64957142857143,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6643952299829642
2018-02-23,0.0,5,8,0.006862745098039216,0.006092436974789916,-14.914285714285715,1.8571428571428568,1.5285714285714285,25.88214285714286,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7155025553662692
2018-03-05,0.0,1,10,0.007282913165266107,0.009103641456582634,-7.757142857142857,6.857142857142858,2.7142857142857144,23.211857142857145,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7240204429301533
2018-03-06,0.0,2,10,0.007282913165266107,0.009103641456582634,-8.214285714285715,5.0,3.7285714285714286,45.02914285714286,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7001703577512777
2018-03-07,0.0,3,10,0.007282913165266107,0.009103641456582634,-8.614285714285716,0.14285714285714285,3.0285714285714285,42.55200000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7325383304940375
2018-03-08,0.0,4,10,0.007282913165266107,0.009103641456582634,-8.242857142857144,1.5714285714285714,2.771428571428572,35.81285714285714,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7189097103918228
2018-03-09,0.0,5,10,0.007282913165266107,0.009103641456582634,-2.8428571428571434,7.7142857142857135,3.2857142857142856,6.289142857142857,0.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7325383304940375
2018-03-12,0.0,1,11,0.008473389355742295,0.007282913165266107,-0.1142857142857143,7.142857142857142,3.6857142857142855,16.92957142857143,0.2857142857142857,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6984667802385008
2018-03-13,0.0,2,11,0.008473389355742295,0.007282913165266107,-1.1,7.428571428571429,5.428571428571429,17.49085714285714,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7495741056218058
2018-03-14,0.0,3,11,0.008473389355742295,0.007282913165266107,-5.500000000000001,7.428571428571429,8.042857142857143,9.448571428571428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7495741056218058
2018-03-15,0.0,4,11,0.008473389355742295,0.007282913165266107,-7.371428571428572,1.7142857142857142,3.885714285714285,35.309714285714286,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7325383304940375
2018-03-16,0.0,5,11,0.008473389355742295,0.007282913165266107,-7.571428571428571,0.0,5.014285714285714,38.270285714285706,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8006814310051107
2018-03-19,0.0,1,12,0.005532212885154062,0.008473389355742295,1.5428571428571427,1.5714285714285714,5.9,42.26128571428573,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727427597955707
2018-03-20,0.0,2,12,0.005532212885154062,0.008473389355742295,-6.2714285714285705,0.0,5.885714285714287,37.18185714285715,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7495741056218058
2018-03-21,0.02336448598130841,3,12,0.005532212885154062,0.008473389355742295,-2.028571428571429,7.857142857142858,7.128571428571429,12.033428571428573,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7580919931856899
2018-03-22,0.0,4,12,0.005532212885154062,0.008473389355742295,-0.028571428571428525,7.2857142857142865,7.428571428571429,15.973571428571427,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8057921635434412
2018-03-23,0.0,5,12,0.005532212885154062,0.008473389355742295,-4.757142857142857,0.0,1.8,40.667142857142856,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7666098807495741
2018-03-26,0.0,1,13,0.005882352941176471,0.005532212885154062,-6.114285714285713,0.0,3.8428571428571434,41.81542857142857,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7393526405451448
2018-03-27,0.0,2,13,0.005882352941176471,0.005532212885154062,-4.8,1.2857142857142858,2.957142857142857,39.888000000000005,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7580919931856899
2018-03-28,0.0,3,13,0.005882352941176471,0.005532212885154062,-1.5,2.2857142857142856,3.7,41.144285714285715,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7189097103918228
2018-03-29,0.0,4,13,0.005882352941176471,0.005532212885154062,0.5714285714285714,5.142857142857143,6.028571428571429,41.62828571428571,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7325383304940375
2018-04-03,0.0,2,14,0.005672268907563025,0.005882352941176471,-0.5714285714285714,0.7142857142857143,6.014285714285713,40.60628571428571,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7751277683134583
2018-04-04,0.06853582554517132,3,14,0.005672268907563025,0.005882352941176471,1.7857142857142858,7.0,4.771428571428572,40.702428571428584,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7342419080068143
2018-04-05,0.0,4,14,0.005672268907563025,0.005882352941176471,2.7571428571428567,8.0,2.0428571428571423,41.472,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7666098807495741
2018-04-06,0.0,5,14,0.005672268907563025,0.005882352941176471,1.9285714285714284,7.857142857142858,3.7714285714285714,27.772571428571435,0.17142857142857146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6984667802385008
2018-04-09,0.0,1,15,0.004061624649859943,0.005672268907563025,2.257142857142857,5.142857142857143,4.942857142857143,35.13785714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7751277683134583
2018-04-10,0.0,2,15,0.004061624649859943,0.005672268907563025,2.7571428571428567,0.0,3.7142857142857135,38.49399999999999,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7410562180579217
2018-04-11,0.0,3,15,0.004061624649859943,0.005672268907563025,5.442857142857141,0.0,2.8000000000000003,37.59814285714286,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7649063032367973
2018-04-12,0.0,4,15,0.004061624649859943,0.005672268907563025,3.6285714285714286,0.8571428571428571,1.1857142857142855,35.57228571428572,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6984667802385008
